OSEBX,Last,High,Low,Official turnover (NOK)
17.12.14,552.0113,552.1204,536.058,"5,224,955,982.00"
18.12.14,573.649,573.6698,552.0517,"7,230,019,906.00"
19.12.14,577.602,579.1568,567.1305,"6,667,579,451.00"
22.12.14,580.4251,586.9343,577.602,"4,121,909,990.00"
23.12.14,582.808,583.0407,578.7586,"2,852,312,813.00"
29.12.14,580.7048,585.0462,577.8239,"1,955,141,778.00"
30.12.14,576.0434,580.6696,574.2589,"2,248,477,889.00"
02.01.15,579.3566,581.383,572.9589,"2,462,368,466.00"
05.01.15,565.4548,582.9342,564.9666,"4,412,724,596.00"
06.01.15,569.9754,570.5821,561.0927,"4,155,635,212.00"
07.01.15,573.3551,575.4854,565.9855,"4,970,606,209.00"
08.01.15,580.0722,581.1411,573.5688,"5,105,953,196.00"
09.01.15,580.4404,584.3788,578.9001,"4,570,064,928.00"
12.01.15,573.6278,580.6794,573.0101,"3,856,279,500.00"
13.01.15,582.6983,584.5823,572.6867,"5,334,938,532.00"
14.01.15,575.2552,582.7381,571.8118,"4,450,991,459.00"
15.01.15,579.6549,581.963,567.2326,"5,557,383,288.00"
16.01.15,578.8229,583.1245,574.5683,"4,044,075,465.00"
19.01.15,592.7949,592.7949,579.0505,"3,664,321,464.00"
20.01.15,588.6422,593.1315,586.1142,"4,073,672,163.00"
21.01.15,593.852,593.9041,587.0155,"4,029,592,679.00"
22.01.15,599.3168,599.87,593.0908,"5,413,321,133.00"
23.01.15,603.2789,604.5183,599.3111,"5,268,776,631.00"
26.01.15,603.3537,604.0555,595.1378,"4,045,956,390.00"
27.01.15,597.433,605.0391,595.8952,"4,773,948,735.00"
28.01.15,599.1974,604.1668,597.5508,"4,565,277,756.00"
29.01.15,596.5885,599.2463,594.4266,"4,911,649,424.00"
30.01.15,596.1943,600.2557,593.823,"4,634,792,412.00"
02.02.15,601.8044,604.3952,594.6904,"5,197,193,774.00"
03.02.15,614.6724,614.6724,601.8204,"6,091,783,683.00"
04.02.15,605.5086,615.8554,602.8592,"6,032,704,911.00"
05.02.15,612.3082,613.9401,602.2108,"5,413,372,999.00"
06.02.15,615.7126,616.1709,609.8284,"5,262,445,345.00"
09.02.15,617.5834,618.209,611.8324,"4,601,038,451.00"
10.02.15,615.1664,618.8842,612.5682,"5,046,689,568.00"
11.02.15,603.5089,620.5568,603.4365,"7,074,319,410.00"
12.02.15,611.3463,613.7683,603.5302,"6,160,009,604.00"
13.02.15,616.6588,616.7312,609.9238,"5,517,964,802.00"
16.02.15,621.0105,621.4461,616.6546,"3,824,768,898.00"
17.02.15,616.3922,622.6184,615.8147,"4,356,629,074.00"
18.02.15,620.6754,622.8964,616.3688,"4,504,282,438.00"
19.02.15,614.5183,621.2599,613.1422,"4,368,181,674.00"
20.02.15,614.0265,617.3151,612.689,"3,593,031,228.00"
23.02.15,613.5737,619.6163,611.2529,"3,587,811,681.00"
24.02.15,614.5362,615.4939,609.462,"4,205,446,187.00"
25.02.15,617.4661,617.9068,611.9204,"3,596,913,892.00"
26.02.15,619.4391,619.981,617.0673,"3,776,405,613.00"
27.02.15,615.645,619.6806,613.237,"4,927,616,012.00"
02.03.15,613.2548,619.5373,610.9531,"4,024,159,500.00"
03.03.15,616.9232,617.7327,613.4172,"3,674,206,518.00"
04.03.15,609.2499,616.9071,606.8415,"5,250,100,122.00"
05.03.15,616.6009,616.8502,609.2541,"4,234,070,456.00"
06.03.15,618.3148,621.4638,616.4631,"4,015,178,181.00"
09.03.15,614.2638,618.4161,613.0483,"4,377,691,013.00"
10.03.15,603.4998,615.3075,601.3123,"4,869,009,966.00"
11.03.15,608.6609,609.2919,603.2568,"4,155,648,988.00"
12.03.15,612.3587,617.5581,608.6904,"4,145,309,672.00"
13.03.15,611.4685,616.0351,610.0934,"4,296,862,957.00"
16.03.15,610.7554,612.1401,606.7766,"4,061,396,089.00"
17.03.15,611.4883,615.5261,610.4274,"4,284,778,231.00"
18.03.15,617.61,617.7066,611.4883,"4,123,710,396.00"
19.03.15,614.015,622.9144,612.4173,"5,141,432,698.00"
20.03.15,623.1587,623.1923,613.1858,"4,938,653,731.00"
23.03.15,622.3706,624.0102,618.759,"3,371,510,324.00"
24.03.15,620.9549,622.8101,618.1582,"3,609,997,477.00"
25.03.15,616.5733,620.9772,615.0303,"4,021,357,800.00"
26.03.15,611.3645,619.036,608.4193,"4,425,515,885.00"
27.03.15,616.4731,616.6346,611.3645,"3,180,030,114.00"
30.03.15,619.5351,621.1757,616.1145,"2,541,687,059.00"
31.03.15,619.2028,623.3069,616.2769,"3,423,674,655.00"
01.04.15,622.1616,623.4101,615.3069,"1,882,148,737.00"
07.04.15,644.7998,645.02,622.4018,"5,745,766,275.00"
08.04.15,642.8307,648.6183,641.7579,"5,056,333,643.00"
09.04.15,645.0099,646.3027,639.5504,"3,651,637,500.00"
10.04.15,656.3057,656.3876,645.0489,"4,917,080,174.00"
13.04.15,656.9222,658.8863,654.482,"4,384,201,376.00"
14.04.15,656.3162,659.7327,653.1802,"3,981,999,689.00"
15.04.15,661.3184,661.3353,656.4391,"4,411,894,429.00"
16.04.15,660.0119,666.6758,659.6587,"5,104,224,770.00"
17.04.15,651.1703,660.1449,649.4307,"3,866,954,500.00"
20.04.15,651.4129,654.7275,649.4846,"3,582,273,007.00"
21.04.15,655.0534,656.7255,651.4174,"4,377,521,178.00"
22.04.15,646.0113,655.0755,645.0134,"3,705,506,608.00"
23.04.15,651.0812,651.4618,640.9065,"4,707,651,782.00"
24.04.15,651.3657,654.4982,648.064,"4,536,367,729.00"
27.04.15,652.0813,652.7974,645.1784,"3,507,895,170.00"
28.04.15,644.8521,652.0495,644.49,"3,840,490,700.00"
29.04.15,632.1664,646.4902,631.9316,"5,080,033,016.00"
30.04.15,639.3648,640.5358,631.8684,"5,678,526,768.00"
04.05.15,647.9168,649.2901,639.3026,"3,801,879,292.00"
05.05.15,648.9758,650.229,644.0626,"4,543,187,573.00"
06.05.15,645.9556,654.1002,645.0407,"5,713,818,985.00"
07.05.15,640.98,646.8873,640.2216,"5,195,957,185.00"
08.05.15,648.0529,648.6853,640.9518,"4,446,350,345.00"
11.05.15,654.3189,655.8513,648.0703,"3,945,356,076.00"
12.05.15,651.2653,654.3107,647.4346,"4,861,121,001.00"
13.05.15,657.934,659.9769,651.2653,"4,379,164,164.00"
15.05.15,653.6438,660.1224,653.3424,"3,323,496,325.00"
18.05.15,653.0837,657.57,651.7009,"3,401,825,985.00"
19.05.15,650.9959,656.7065,649.9335,"3,887,327,493.00"
20.05.15,651.0468,652.1129,648.0308,"3,351,931,407.00"
21.05.15,652.9333,652.9794,649.9822,"3,034,641,963.00"
22.05.15,652.433,656.7078,649.2286,"3,105,676,177.00"
26.05.15,643.2861,652.484,643.0501,"3,243,263,173.00"
27.05.15,646.4485,646.9456,640.9045,"3,133,053,822.00"
28.05.15,645.4146,647.6147,640.6871,"3,644,527,009.00"
29.05.15,645.68,647.2752,642.1325,"4,996,591,539.00"
01.06.15,645.1383,660.4652,639.2311,"3,229,852,101.00"
02.06.15,650.5778,650.5778,641.3947,"4,058,081,606.00"
03.06.15,655.3432,656.5859,649.5362,"3,715,453,299.00"
04.06.15,649.2791,654.9629,647.4329,"3,266,150,982.00"
05.06.15,650.0559,651.3061,643.1396,"3,871,582,587.00"
08.06.15,651.6977,651.6977,647.0784,"3,114,848,123.00"
09.06.15,643.5253,651.6977,640.271,"3,473,033,785.00"
10.06.15,643.6765,644.2776,641.2316,"3,744,414,929.00"
11.06.15,645.979,649.212,643.4824,"3,314,431,959.00"
12.06.15,636.5499,645.9617,636.5499,"3,301,144,138.00"
15.06.15,627.3732,636.3043,627.1112,"2,859,165,447.00"
16.06.15,628.6238,628.9455,620.9045,"3,155,517,703.00"
17.06.15,631.6108,632.477,628.6457,"2,782,035,072.00"
18.06.15,628.6202,631.5758,625.0706,"3,575,190,421.00"
19.06.15,632.2343,632.2343,627.2013,"4,393,110,968.00"
22.06.15,639.8058,640.0083,632.1955,"3,155,229,071.00"
23.06.15,643.8215,644.5765,639.3817,"3,180,217,899.00"
24.06.15,646.5938,647.3958,643.4571,"3,286,823,499.00"
25.06.15,643.552,648.0065,641.8724,"3,034,751,018.00"
26.06.15,642.598,644.4344,637.7239,"3,290,479,251.00"
29.06.15,631.3866,642.4375,624.1548,"3,442,488,419.00"
30.06.15,629.1064,631.2214,624.6708,"4,045,459,316.00"
01.07.15,629.8162,636.1653,629.8162,"3,800,522,700.00"
02.07.15,632.5171,633.1793,629.0849,"2,700,604,933.00"
03.07.15,627.8035,632.4591,626.2748,"1,999,479,576.00"
06.07.15,620.3285,627.5923,619.3996,"2,421,304,121.00"
07.07.15,615.7631,620.8124,615.4423,"3,121,794,067.00"
08.07.15,618.0957,619.7285,613.5229,"3,457,107,802.00"
09.07.15,626.5784,628.3497,617.9814,"3,021,990,261.00"
10.07.15,634.8738,638.6422,627.3333,"3,195,160,544.00"
13.07.15,639.1995,642.537,634.8541,"2,877,922,531.00"
14.07.15,644.0439,644.0751,636.4373,"3,359,040,150.00"
15.07.15,646.4237,648.8973,643.6777,"3,300,590,270.00"
16.07.15,649.6642,651.4265,646.6434,"3,330,030,226.00"
17.07.15,649.0475,654.5111,648.1815,"2,949,471,950.00"
20.07.15,648.5554,655.4871,647.616,"2,841,586,468.00"
21.07.15,650.9141,652.2434,648.2424,"2,965,038,633.00"
22.07.15,644.566,650.9305,643.6679,"3,393,199,381.00"
23.07.15,645.5915,648.1719,643.8662,"2,684,499,095.00"
24.07.15,641.8093,646.1785,641.799,"2,524,071,228.00"
27.07.15,626.6556,641.6451,626.6533,"3,099,394,787.00"
28.07.15,628.5236,632.9814,626.6758,"3,287,547,110.00"
29.07.15,638.4224,638.4224,628.6195,"3,590,135,911.00"
30.07.15,641.778,644.4558,638.5198,"3,247,110,975.00"
31.07.15,638.9326,642.3278,635.9526,"3,367,166,108.00"
03.08.15,639.7341,643.1789,637.6748,"3,271,879,723.00"
04.08.15,638.6817,640.0174,636.1217,"3,415,757,912.00"
05.08.15,644.0606,644.7896,638.6879,"3,080,408,730.00"
06.08.15,635.4771,644.1793,635.3335,"2,968,656,344.00"
07.08.15,636.2037,639.9165,635.5197,"2,674,578,783.00"
10.08.15,635.1552,636.2183,629.9541,"3,166,131,203.00"
11.08.15,624.8406,638.0261,624.6047,"3,961,597,237.00"
12.08.15,617.5916,624.8406,615.0085,"4,150,239,271.00"
13.08.15,620.983,625.6356,617.9782,"3,064,207,126.00"
14.08.15,612.6633,621.0752,611.8302,"3,417,480,630.00"
17.08.15,612.6016,617.1384,611.2236,"2,498,075,633.00"
18.08.15,612.6949,614.43,610.7298,"2,622,041,102.00"
19.08.15,606.4302,612.7525,606.1037,"2,806,784,445.00"
20.08.15,595.5851,606.4149,595.5851,"3,743,601,116.00"
21.08.15,585.6362,595.5679,583.5994,"3,442,735,019.00"
24.08.15,555.2453,585.6099,540.7623,"6,123,512,142.00"
25.08.15,570.9914,576.9827,555.1801,"5,188,829,634.00"
26.08.15,575.3772,583.2651,559.3657,"5,060,501,625.00"
27.08.15,586.1671,588.6566,576.0176,"4,467,154,243.00"
28.08.15,593.3994,596.781,585.3102,"4,491,811,865.00"
31.08.15,594.1029,594.146,587.6476,"3,078,301,746.00"
01.09.15,582.5927,595.4388,581.7137,"4,084,023,345.00"
02.09.15,582.2122,588.1368,577.7789,"3,577,456,436.00"
03.09.15,597.1282,597.1857,582.2966,"3,640,642,141.00"
04.09.15,582.234,596.9451,582.2089,"3,470,499,812.00"
07.09.15,580.1692,587.9457,579.7712,"2,023,992,606.00"
08.09.15,590.2551,592.5004,580.1683,"2,882,471,326.00"
09.09.15,597.2191,600.3683,590.2804,"3,407,748,119.00"
10.09.15,585.2252,597.2366,584.1619,"3,563,762,981.00"
11.09.15,579.0101,586.4981,577.9096,"2,990,748,585.00"
14.09.15,574.8937,582.2332,572.7842,"2,605,968,663.00"
15.09.15,578.6615,578.6615,571.0056,"2,935,305,695.00"
16.09.15,587.7258,588.0513,578.7065,"3,227,218,471.00"
17.09.15,592.5382,593.3252,588.1092,"3,121,767,529.00"
18.09.15,584.3257,592.5551,582.2912,"4,383,318,157.00"
21.09.15,587.1248,590.3449,582.8349,"2,344,563,223.00"
22.09.15,579.2905,587.6763,576.1422,"2,937,334,183.00"
23.09.15,575.4339,580.6901,575.4339,"2,542,929,635.00"
24.09.15,566.6657,578.7671,566.2401,"3,763,410,202.00"
25.09.15,579.936,581.6633,566.691,"3,356,908,957.00"
28.09.15,570.5308,581.2226,570.4927,"2,596,431,919.00"
29.09.15,571.2915,574.229,562.5778,"3,005,299,087.00"
30.09.15,581.7863,581.8767,571.335,"3,208,681,459.00"
01.10.15,586.1101,590.2828,581.7863,"3,382,156,819.00"
02.10.15,581.4813,590.2682,579.9609,"3,215,940,527.00"
05.10.15,601.3017,601.3017,581.9228,"3,858,251,996.00"
06.10.15,613.0131,614.7606,599.3581,"4,326,931,494.00"
07.10.15,622.9821,623.1291,612.3845,"5,766,182,896.00"
08.10.15,614.6588,622.9353,611.3234,"4,224,357,794.00"
09.10.15,618.8144,624.4053,614.7066,"4,103,121,608.00"
12.10.15,612.8608,622.0182,611.7424,"2,949,862,589.00"
13.10.15,609.8897,612.9754,606.3976,"3,656,890,444.00"
14.10.15,607.9983,611.1773,605.2909,"3,122,374,810.00"
15.10.15,615.092,615.092,606.9933,"3,570,931,285.00"
16.10.15,614.0159,619.9324,614.0159,"3,256,290,439.00"
19.10.15,613.8558,618.5479,610.8377,"2,461,672,510.00"
20.10.15,613.3334,613.8904,608.4115,"2,718,569,301.00"
21.10.15,614.7115,616.6249,608.9529,"3,116,675,973.00"
22.10.15,615.625,615.625,608.0741,"4,568,531,776.00"
23.10.15,623.8208,627.7159,615.6197,"4,766,104,762.00"
26.10.15,623.5302,628.6078,621.3173,"3,233,952,062.00"
27.10.15,616.0536,623.6298,614.8091,"3,430,681,867.00"
28.10.15,622.7587,624.124,612.4822,"4,088,450,801.00"
29.10.15,615.4866,622.8491,613.7993,"3,756,369,362.00"
30.10.15,615.2412,620.3521,613.1348,"3,856,174,631.00"
02.11.15,617.9233,618.4306,614.0622,"2,870,472,509.00"
03.11.15,623.6079,623.6207,617.3534,"3,564,399,934.00"
04.11.15,633.7657,635.6374,623.9777,"4,556,422,396.00"
05.11.15,628.6329,634.2352,627.8729,"3,386,137,408.00"
06.11.15,626.8911,631.4508,626.2819,"3,239,640,565.00"
09.11.15,628.5195,632.7701,626.8125,"3,161,243,808.00"
10.11.15,624.0365,628.5195,621.701,"3,695,776,738.00"
11.11.15,623.5245,627.6863,623.4884,"2,909,541,755.00"
12.11.15,611.50,623.5048,611.4353,"4,504,927,642.00"
13.11.15,608.8693,616.4131,608.0449,"3,618,661,963.00"
16.11.15,613.1101,615.6691,605.3075,"2,873,591,620.00"
17.11.15,622.0574,623.2087,613.1886,"3,366,046,137.00"
18.11.15,627.1215,628.2243,619.3908,"3,167,459,261.00"
19.11.15,628.1519,633.9757,627.1679,"3,851,003,705.00"
20.11.15,625.8065,629.2475,625.0447,"2,953,600,414.00"
23.11.15,624.9563,630.325,620.9689,"3,472,955,256.00"
24.11.15,624.8458,625.8257,618.8161,"3,599,700,447.00"
25.11.15,624.4948,627.9154,622.4249,"3,089,611,918.00"
26.11.15,628.2839,629.4067,624.6057,"2,204,767,812.00"
27.11.15,625.4202,628.4797,623.3477,"2,514,817,922.00"
30.11.15,628.7585,629.8893,623.5401,"9,010,013,842.00"
01.12.15,632.4639,633.388,628.4024,"3,800,695,460.00"
02.12.15,632.5938,634.2451,630.0395,"3,208,692,849.00"
03.12.15,623.5638,635.8472,623.5638,"3,817,086,779.00"
04.12.15,614.6331,625.8664,613.6103,"4,644,367,334.00"
07.12.15,616.9962,621.5725,614.7254,"3,731,573,673.00"
08.12.15,607.1716,617.0306,604.5593,"4,425,497,554.00"
09.12.15,610.9496,611.4035,601.3112,"3,902,373,291.00"
10.12.15,604.3482,610.938,602.332,"3,563,617,041.00"
11.12.15,594.808,605.4296,594.6526,"3,384,826,737.00"
14.12.15,585.424,597.5447,584.7237,"3,818,157,128.00"
15.12.15,601.9413,602.0097,585.4712,"3,781,012,521.00"
16.12.15,603.8061,604.9725,596.3339,"3,607,500,307.00"
17.12.15,600.8501,609.0157,600.1054,"4,633,365,416.00"
18.12.15,590.1446,600.8823,588.2735,"4,282,199,115.00"
21.12.15,591.1381,594.5507,584.1614,"3,037,610,421.00"
22.12.15,589.8975,592.5105,585.825,"2,485,238,199.00"
23.12.15,605.2559,605.4729,590.0815,"2,750,398,881.00"
28.12.15,602.1565,608.9463,601.3734,"1,302,489,578.00"
29.12.15,609.4765,609.8242,601.6495,"1,821,988,922.00"
30.12.15,610.2589,612.1339,607.8967,"2,078,666,714.00"
04.01.16,600.6138,610.2589,596.6618,"2,774,524,008.00"
05.01.16,590.2676,603.7563,590.254,"3,383,265,280.00"
06.01.16,581.7465,591.3838,579.101,"3,512,587,326.00"
07.01.16,565.3807,581.7673,556.2448,"5,018,295,689.00"
08.01.16,563.7501,573.3251,562.6124,"4,316,046,028.00"
11.01.16,554.7739,563.6842,553.0488,"3,719,797,502.00"
12.01.16,554.507,560.7625,544.5805,"4,686,388,962.00"
13.01.16,556.81,563.4901,554.5814,"3,906,812,668.00"
14.01.16,542.1663,556.7671,536.1523,"4,577,068,252.00"
15.01.16,535.6449,545.3284,527.4239,"4,446,011,599.00"
18.01.16,528.4695,537.2476,527.5509,"2,794,325,117.00"
19.01.16,543.6822,544.957,528.5738,"3,699,242,753.00"
20.01.16,518.0507,543.6855,517.9583,"4,294,069,257.00"
21.01.16,530.636,533.0051,517.1717,"4,440,844,479.00"
22.01.16,552.6219,552.6219,530.6529,"4,443,160,379.00"
25.01.16,547.0665,555.3119,543.6499,"3,170,151,234.00"
26.01.16,551.0231,551.0231,533.641,"3,586,610,608.00"
27.01.16,547.1175,551.7366,542.8414,"3,473,985,567.00"
28.01.16,552.3204,560.4383,547.075,"5,089,605,417.00"
29.01.16,560.9303,560.9786,551.5312,"5,507,601,382.00"
01.02.16,556.6996,562.9984,554.0443,"3,858,148,466.00"
02.02.16,539.4571,556.0389,539.4571,"3,967,659,313.00"
03.02.16,540.4653,549.555,538.849,"4,162,271,760.00"
04.02.16,552.2213,554.4744,540.5302,"5,210,667,844.00"
05.02.16,560.7426,563.6013,550.7115,"5,433,358,333.00"
08.02.16,536.0963,562.8614,536.0591,"4,671,994,378.00"
09.02.16,531.4795,540.5991,527.2784,"4,200,588,318.00"
10.02.16,530.6355,534.3015,526.4742,"4,664,693,062.00"
11.02.16,515.2296,530.5934,513.3093,"4,547,659,238.00"
12.02.16,522.3115,524.3168,515.3279,"3,999,480,363.00"
15.02.16,539.1535,539.8259,522.638,"3,797,708,995.00"
16.02.16,532.1256,547.242,532.1256,"4,197,950,244.00"
17.02.16,554.8181,554.8181,532.0316,"4,586,677,484.00"
18.02.16,557.7409,563.7494,554.1712,"5,082,322,944.00"
19.02.16,550.2398,557.9856,548.9064,"4,076,806,595.00"
22.02.16,564.6624,564.6814,550.4684,"3,507,713,764.00"
23.02.16,561.7837,566.094,559.5505,"3,669,072,435.00"
24.02.16,545.3442,561.8057,545.1202,"4,169,466,162.00"
25.02.16,556.4548,558.4646,545.3936,"3,518,896,657.00"
26.02.16,566.3374,568.416,556.8297,"3,613,401,754.00"
29.02.16,572.5001,572.5001,562.8517,"3,570,113,652.00"
01.03.16,574.9222,579.4054,572.0264,"3,715,363,927.00"
02.03.16,571.1296,581.1078,568.6425,"4,730,933,933.00"
03.03.16,576.3645,578.4087,570.9891,"3,990,519,316.00"
04.03.16,588.0532,588.0532,576.5596,"4,570,087,711.00"
07.03.16,585.4566,594.8656,578.3365,"5,184,882,364.00"
08.03.16,586.1491,590.3113,580.8768,"5,670,521,270.00"
09.03.16,583.0413,586.3706,580.3908,"3,848,872,741.00"
10.03.16,582.3476,591.2876,579.2923,"4,506,673,003.00"
11.03.16,585.0294,586.7425,581.8039,"3,784,079,493.00"
14.03.16,589.5446,590.7868,583.7816,"3,535,096,370.00"
15.03.16,582.7792,589.5246,580.9783,"3,072,642,284.00"
16.03.16,586.0038,586.2998,581.9574,"3,030,239,688.00"
17.03.16,585.7817,590.7276,579.3087,"3,784,710,760.00"
18.03.16,590.2802,591.2547,583.042,"4,689,105,835.00"
21.03.16,588.4205,591.1493,585.1469,"2,571,542,167.00"
22.03.16,589.0036,589.8565,583.0438,"2,505,082,289.00"
23.03.16,586.2256,590.2255,586.2101,"1,278,793,237.00"
29.03.16,569.7526,587.627,569.5062,"3,953,237,566.00"
30.03.16,585.1199,585.218,569.7494,"3,457,296,174.00"
31.03.16,577.7497,585.1462,575.7726,"3,537,057,620.00"
01.04.16,569.7878,577.6752,566.6917,"3,576,640,289.00"
04.04.16,566.852,572.0468,565.1875,"2,805,173,702.00"
05.04.16,559.8362,566.8472,557.6354,"3,092,843,899.00"
06.04.16,562.8902,564.9262,559.7398,"3,049,379,581.00"
07.04.16,560.4252,568.1238,559.8226,"2,972,990,521.00"
08.04.16,566.2374,566.7624,559.3554,"3,174,108,705.00"
11.04.16,571.6661,572.7248,563.8321,"2,970,131,653.00"
12.04.16,574.3433,576.0464,571.5148,"3,196,380,704.00"
13.04.16,588.9538,588.9538,575.9333,"3,732,333,740.00"
14.04.16,589.145,591.9177,584.0535,"3,410,463,443.00"
15.04.16,584.7214,590.4511,583.8603,"2,848,349,903.00"
18.04.16,585.4582,585.4582,573.6427,"3,231,511,231.00"
19.04.16,595.9184,595.9286,585.4541,"3,647,729,114.00"
20.04.16,597.2689,601.1256,592.2197,"3,713,432,082.00"
21.04.16,599.0586,605.5186,597.2689,"4,349,372,752.00"
22.04.16,595.2337,599.1568,591.8021,"3,256,338,497.00"
25.04.16,592.2246,596.4045,591.6361,"3,051,398,412.00"
26.04.16,594.8632,596.9315,592.4798,"3,137,623,832.00"
27.04.16,606.3172,606.6515,594.802,"4,616,928,857.00"
28.04.16,610.9647,612.0039,603.788,"4,276,555,223.00"
29.04.16,606.2815,611.9718,603.9064,"3,858,692,589.00"
02.05.16,601.41,606.68,600.11,"2,237,522,562.00"
03.05.16,592.60,603.17,591.60,"3,712,949,073.00"
04.05.16,595.61,596.76,590.73,"3,252,313,948.00"
06.05.16,595.94,597.16,589.54,"3,214,959,030.00"
09.05.16,593.58,599.49,592.88,"3,231,223,607.00"
10.05.16,594.19,598.51,592.36,"3,519,874,406.00"
11.05.16,599.02,599.25,594.19,"3,382,473,579.00"
12.05.16,600.43,607.41,598.85,"3,830,722,367.00"
13.05.16,597.31,601.62,596.32,"3,657,160,779.00"
18.05.16,605.35,605.37,597.29,"3,693,358,740.00"
19.05.16,594.65,605.71,594.65,"3,617,673,021.00"
20.05.16,605.06,605.46,594.78,"3,707,355,500.00"
23.05.16,605.38,607.92,602.14,"2,723,709,593.00"
24.05.16,610.77,610.77,602.44,"3,271,904,446.00"
25.05.16,619.62,619.62,611.31,"3,352,287,269.00"
26.05.16,622.25,622.30,616.25,"3,320,982,244.00"
27.05.16,618.82,622.26,616.78,"2,638,244,299.00"
30.05.16,622.89,623.76,618.85,"1,596,732,794.00"
31.05.16,617.31,624.05,617.05,"7,384,717,432.00"
01.06.16,611.63,617.38,610.80,"3,162,343,746.00"
02.06.16,611.31,616.48,610.02,"2,551,907,511.00"
03.06.16,609.26,615.70,609.26,"2,701,074,252.00"
06.06.16,615.11,615.11,609.26,"2,475,487,819.00"
07.06.16,621.80,621.80,614.98,"3,530,948,930.00"
08.06.16,622.70,624.41,618.97,"3,429,690,708.00"
09.06.16,612.54,622.90,612.03,"3,217,183,028.00"
10.06.16,604.78,612.65,603.82,"3,155,001,120.00"
13.06.16,595.78,604.76,593.07,"2,989,940,008.00"
14.06.16,587.34,595.78,587.34,"2,950,534,511.00"
15.06.16,590.13,593.49,587.24,"2,983,727,290.00"
16.06.16,575.25,589.98,574.99,"3,634,704,635.00"
17.06.16,590.87,592.39,575.26,"4,072,725,668.00"
20.06.16,603.76,605.38,591.04,"2,674,976,928.00"
21.06.16,603.19,604.42,600.32,"2,502,277,898.00"
22.06.16,606.92,608.40,602.81,"2,493,971,742.00"
23.06.16,610.94,615.07,606.18,"2,666,330,271.00"
24.06.16,592.16,609.10,573.35,"5,005,754,789.00"
27.06.16,573.01,592.02,572.97,"3,999,140,682.00"
28.06.16,587.35,588.70,573.35,"3,428,230,063.00"
29.06.16,599.68,600.00,587.72,"3,073,551,957.00"
30.06.16,602.86,605.87,597.79,"4,355,965,640.00"
01.07.16,611.57,611.58,602.78,"3,160,748,713.00"
04.07.16,608.59,615.35,608.59,"2,088,252,859.00"
05.07.16,597.29,608.60,596.38,"2,570,609,816.00"
06.07.16,592.22,602.56,592.13,"2,936,530,473.00"
07.07.16,608.08,608.17,592.14,"2,689,748,006.00"
08.07.16,610.32,610.57,600.96,"3,024,939,592.00"
11.07.16,620.06,620.89,610.31,"2,697,128,517.00"
12.07.16,617.29,620.30,614.07,"3,830,083,762.00"
13.07.16,619.49,620.35,614.54,"2,548,860,230.00"
14.07.16,621.05,623.35,618.19,"2,991,153,558.00"
15.07.16,622.36,623.31,618.88,"2,566,391,169.00"
18.07.16,619.31,623.08,618.35,"2,382,271,144.00"
19.07.16,624.90,625.50,619.37,"2,754,312,187.00"
20.07.16,624.58,627.29,623.27,"2,603,679,083.00"
21.07.16,631.73,632.62,624.61,"3,683,089,245.00"
22.07.16,625.25,631.78,624.88,"2,633,485,093.00"
25.07.16,618.56,627.53,618.54,"2,060,833,657.00"
26.07.16,620.30,620.40,615.88,"2,242,039,106.00"
27.07.16,623.08,623.50,615.00,"2,537,384,910.00"
28.07.16,615.63,623.10,615.52,"2,760,308,212.00"
29.07.16,612.63,617.25,612.26,"2,879,192,794.00"
01.08.16,610.55,618.88,608.68,"2,215,567,835.00"
02.08.16,604.73,610.48,603.79,"2,616,455,329.00"
03.08.16,601.45,604.98,599.52,"2,408,891,825.00"
04.08.16,608.22,609.83,601.67,"2,638,998,795.00"
05.08.16,612.78,613.02,608.15,"1,988,618,907.00"
08.08.16,614.80,615.35,612.76,"2,248,507,927.00"
09.08.16,622.81,622.81,613.24,"2,535,351,523.00"
10.08.16,619.96,622.47,618.07,"2,322,654,278.00"
11.08.16,621.37,621.37,616.92,"2,021,831,382.00"
12.08.16,621.25,626.02,620.68,"2,162,179,096.00"
15.08.16,619.06,622.56,617.54,"2,470,382,197.00"
16.08.16,617.73,620.11,615.42,"2,288,452,387.00"
17.08.16,606.95,618.95,606.92,"2,400,943,753.00"
18.08.16,609.64,612.87,606.87,"2,550,870,380.00"
19.08.16,612.53,613.98,609.49,"2,260,225,401.00"
22.08.16,612.41,614.85,609.76,"2,177,541,691.00"
23.08.16,618.02,618.35,611.34,"2,271,070,995.00"
24.08.16,619.28,621.06,615.68,"2,254,862,453.00"
25.08.16,616.68,619.42,613.43,"1,944,332,219.00"
26.08.16,618.41,618.41,614.08,"1,638,120,388.00"
29.08.16,616.68,618.50,613.58,"1,188,400,691.00"
30.08.16,622.09,623.09,616.44,"2,377,670,975.00"
31.08.16,618.93,622.15,618.68,"2,851,728,283.00"
01.09.16,616.28,621.20,615.60,"2,589,084,420.00"
02.09.16,623.11,623.32,614.29,"2,622,857,416.00"
05.09.16,627.05,629.33,623.31,"2,235,934,679.00"
06.09.16,622.41,628.10,622.39,"1,903,622,595.00"
07.09.16,626.40,626.41,622.47,"2,184,766,996.00"
08.09.16,624.93,630.24,624.07,"2,430,006,313.00"
09.09.16,619.53,627.00,618.86,"3,092,625,297.00"
12.09.16,608.49,619.53,602.65,"2,941,997,947.00"
13.09.16,603.10,611.72,602.62,"2,330,996,306.00"
